Flight Information:
Launch Date:            	          	                       	Wednesday, 27 October 2021	   	                   	Launch Time: 	         	        	11:32:04     	          	          	End of Ascent:	       	         	01:42:40
Station name:           	          	                       	IIT MADRAS                	   	                   	Serialnumber:	         	        	18000120
Ground Values:
Pressure:               	          	                       	1004.5 hPa                	   	                   	Temperature: 	         	        	29.0 °C      	          	          	Humidity:     	       	         	72 %
Wind direction:         	          	                       	310 °                     	   	                   	Wind speed:  	         	        	6 kn         	          	          	Cloud group:  	       	         	9////
Position:
Longitude:              	          	                       	74.641 °                  	   	                   	Latitude:    	         	        	9.702 °      	          	          	Altitude:     	       	         	34 m
Staff:
Company:                	          	                       	
Operator:               	          	                       	                          	   	                   	
Events:
Highest Point:          	          	                       	19.6 hPa                  	   	                   	25867 m
Tropopauses:            	          	                       	1.: 112.2 hPa             	   	                   	             	         	        	
Max Winds:              	          	                       	1.: 22.6 hPa              	   	                   	             	         	        	
Remarks:

Profile Data:
Time                    	UTC Time  	P                      	T                         	Hu 	Ws                 	Wd           	Long.    	Lat.    	Geopot       	MRI       	RI        	Dewp.         	Rs     	Elevation	Azimuth 	Range	D
[sec]                   	[HH:mm:ss]	[hPa]                  	[°C]                      	[%]	[kn]               	[°]          	[°]      	[°]     	[m]          	          	          	[°C]          	[m/min]	[°]      	[°]     	[m]  	[kg/m3]
6584                    	13:21:48  	16.1                   	-                         	-  	46.1               	090          	73.974813	9.819094	-            	999999.000	999999.000	-             	-      	85.1     	280     	-    	999999.000000
6586                    	13:21:50  	16.2                   	-                         	-  	46.1               	090          	73.974353	9.819099	-            	999999.000	999999.000	-             	-      	85.1     	280     	-    	999999.000000
6588                    	13:21:52  	16.2                   	-                         	-  	46.1               	090          	73.973892	9.819103	-            	999999.000	999999.000	-             	-      	85.1     	280     	-    	999999.000000
6590                    	13:21:54  	16.2                   	-                         	-  	46.1               	090          	73.973431	9.819108	-            	999999.000	999999.000	-             	-      	85.1     	280     	-    	999999.000000
6592                    	13:21:56  	16.2                   	-                         	-  	46.1               	090          	73.972970	9.819112	-            	999999.000	999999.000	-             	-      	85.1     	280     	-    	999999.000000
6594                    	13:21:58  	16.2                   	-                         	-  	46.1               	090          	73.972509	9.819117	-            	999999.000	999999.000	-             	-      	85.1     	280     	-    	999999.000000
6596                    	13:22:00  	16.2                   	-                         	-  	46.1               	090          	73.972048	9.819122	-            	999999.000	999999.000	-             	-      	85.1     	280     	-    	999999.000000
6598                    	13:22:02  	16.2                   	-                         	-  	46.1               	090          	73.971588	9.819126	-            	999999.000	999999.000	-             	-      	85.1     	280     	-    	999999.000000
6600                    	13:22:04  	16.2                   	-                         	-  	46.1               	090          	73.971127	9.819131	-            	999999.000	999999.000	-             	-      	85.1     	280     	-    	999999.000000
6602                    	13:22:06  	16.2                   	-                         	-  	46.1               	090          	73.970666	9.819136	-            	999999.000	999999.000	-             	-      	85.1     	280     	-    	999999.000000
6604                    	13:22:08  	16.3                   	-                         	-  	46.1               	090          	73.970205	9.819140	-            	999999.000	999999.000	-             	-      	85.1     	280     	-    	999999.000000
6606                    	13:22:10  	16.3                   	-                         	-  	46.1               	090          	73.969744	9.819145	-            	999999.000	999999.000	-             	-      	85.1     	280     	-    	999999.000000
6608                    	13:22:12  	16.3                   	-                         	-  	46.1               	090          	73.969283	9.819150	-            	999999.000	999999.000	-             	-      	85.0     	280     	-    	999999.000000
6610                    	13:22:14  	16.3                   	-                         	-  	46.1               	090          	73.968822	9.819154	-            	999999.000	999999.000	-             	-      	85.0     	280     	-    	999999.000000
6612                    	13:22:16  	16.3                   	-                         	-  	46.1               	090          	73.968362	9.819159	-            	999999.000	999999.000	-             	-      	85.0     	280     	-    	999999.000000
6614                    	13:22:18  	16.3                   	-                         	-  	46.1               	090          	73.967901	9.819164	-            	999999.000	999999.000	-             	-      	85.0     	280     	-    	999999.000000
