Flight Information:
Launch Date:            	          	                       	Tuesday, 26 October 2021	   	                   	Launch Time: 	         	        	11:24:15    	          	          	End of Ascent:	       	         	01:23:28
Station name:           	          	                       	IIT MADRAS              	   	                   	Serialnumber:	         	        	18000131
Ground Values:
Pressure:               	          	                       	1003.7 hPa              	   	                   	Temperature: 	         	        	8.2 °C      	          	          	Humidity:     	       	         	73 %
Wind direction:         	          	                       	0 °                     	   	                   	Wind speed:  	         	        	0 kn        	          	          	Cloud group:  	       	         	9////
Position:
Longitude:              	          	                       	74.838 °                	   	                   	Latitude:    	         	        	9.422 °     	          	          	Altitude:     	       	         	34 m
Staff:
Company:                	          	                       	
Operator:               	          	                       	                        	   	                   	
Events:
Highest Point:          	          	                       	17.4 hPa                	   	                   	27373 m
Tropopauses:            	          	                       	1.: 107.6 hPa           	   	                   	             	         	        	
Max Winds:              	          	                       	1.: 17.3 hPa            	   	                   	             	         	        	
Remarks:

Profile Data:
Time                    	UTC Time  	P                      	T                       	Hu 	Ws                 	Wd           	Long.    	Lat.    	Geopot      	MRI       	RI        	Dewp.         	Rs     	Elevation	Azimuth 	Range	D
[sec]                   	[HH:mm:ss]	[hPa]                  	[°C]                    	[%]	[kn]               	[°]          	[°]      	[°]     	[m]         	          	          	[°C]          	[m/min]	[°]      	[°]     	[m]  	[kg/m3]
1134                    	11:43:09  	483.6                  	-6.4                    	69 	18.0               	068          	74.881377	9.277796	6111        	1107.035  	144.296   	-11.2         	295.6  	20.1     	163     	17706	0.631688
1136                    	11:43:11  	482.9                  	-6.5                    	68 	18.3               	069          	74.881219	9.277734	6121        	1108.388  	144.094   	-11.4         	295.9  	20.1     	164     	17711	0.631006
1138                    	11:43:13  	482.3                  	-6.6                    	67 	18.5               	070          	74.881048	9.277678	6130        	1109.748  	143.900   	-11.7         	295.9  	20.1     	164     	17715	0.630354
1140                    	11:43:15  	481.6                  	-6.6                    	66 	18.8               	071          	74.880869	9.277624	6142        	1111.371  	143.733   	-11.8         	342.1  	20.2     	164     	17719	0.629714
1142                    	11:43:17  	480.9                  	-6.7                    	66 	19.0               	072          	74.880690	9.277570	6154        	1113.107  	143.554   	-11.9         	367.5  	20.2     	164     	17724	0.628885
1144                    	11:43:19  	480.1                  	-6.8                    	67 	19.3               	073          	74.880512	9.277516	6166        	1114.876  	143.392   	-11.9         	367.5  	20.2     	164     	17728	0.628062
1146                    	11:43:21  	479.3                  	-6.9                    	67 	19.6               	073          	74.880333	9.277463	6180        	1116.880  	143.244   	-11.9         	410.6  	20.3     	164     	17733	0.627240
1148                    	11:43:23  	478.6                  	-7.0                    	68 	19.9               	074          	74.880154	9.277409	6194        	1118.931  	143.129   	-11.8         	414.8  	20.3     	164     	17738	0.626476
1150                    	11:43:25  	477.8                  	-7.1                    	70 	20.3               	074          	74.879975	9.277355	6207        	1120.903  	143.028   	-11.6         	396.7  	20.4     	164     	17743	0.625695
1152                    	11:43:27  	477.1                  	-7.1                    	71 	20.5               	075          	74.879796	9.277301	6216        	1122.198  	142.927   	-11.4         	266.7  	20.4     	164     	17746	0.624889
1154                    	11:43:29  	476.6                  	-7.2                    	72 	20.9               	075          	74.879617	9.277248	6224        	1123.523  	142.854   	-11.3         	266.7  	20.4     	164     	17750	0.624325
1156                    	11:43:31  	476.1                  	-7.2                    	72 	21.0               	075          	74.879438	9.277194	6233        	1124.764  	142.729   	-11.3         	262.2  	20.4     	164     	17753	0.623746
1158                    	11:43:33  	475.5                  	-7.3                    	72 	21.1               	075          	74.879260	9.277140	6242        	1125.938  	142.568   	-11.4         	255.1  	20.5     	164     	17757	0.623134
1160                    	11:43:35  	475.0                  	-7.3                    	71 	21.1               	075          	74.879081	9.277087	6250        	1127.091  	142.387   	-11.6         	255.1  	20.5     	164     	17760	0.622508
1162                    	11:43:37  	474.5                  	-7.3                    	70 	20.6               	075          	74.878902	9.277033	6259        	1128.263  	142.193   	-11.8         	259.2  	20.5     	164     	17764	0.621882
1164                    	11:43:39  	474.0                  	-7.3                    	69 	20.3               	074          	74.878723	9.276979	6267        	1129.420  	141.984   	-12.1         	261.3  	20.5     	165     	17767	0.621255
1166                    	11:43:41  	473.4                  	-7.4                    	67 	19.9               	073          	74.878544	9.276925	6276        	1130.570  	141.768   	-12.4         	261.3  	20.6     	165     	17771	0.620630
1168                    	11:43:43  	472.9                  	-7.4                    	66 	19.6               	073          	74.878373	9.276865	6285        	1131.708  	141.556   	-12.6         	258.8  	20.6     	165     	17775	0.620007
1170                    	11:43:45  	472.4                  	-7.4                    	65 	19.2               	072          	74.878212	9.276796	6293        	1132.854  	141.352   	-12.9         	257.5  	20.6     	165     	17781	0.619380
1172                    	11:43:47  	471.9                  	-7.4                    	63 	18.7               	071          	74.878051	9.276726	6302        	1134.011  	141.159   	-13.1         	257.5  	20.6     	165     	17786	0.618768
1174                    	11:43:49  	471.4                  	-7.5                    	62 	18.5               	070          	74.877891	9.276656	6310        	1135.178  	140.976   	-13.4         	258.6  	20.7     	165     	17792	0.618187
1176                    	11:43:51  	470.8                  	-7.5                    	62 	18.3               	069          	74.877730	9.276586	6319        	1136.358  	140.805   	-13.6         	258.7  	20.7     	165     	17798	0.617628
1178                    	11:43:53  	470.3                  	-7.6                    	61 	18.1               	068          	74.877569	9.276517	6327        	1137.575  	140.641   	-13.8         	262.3  	20.7     	165     	17804	0.617023
1180                    	11:43:55  	469.7                  	-7.6                    	60 	18.0               	067          	74.877409	9.276447	6337        	1138.896  	140.486   	-13.9         	283.6  	20.7     	165     	17810	0.616432
1182                    	11:43:57  	469.2                  	-7.7                    	60 	18.1               	067          	74.877248	9.276377	6346        	1140.239  	140.338   	-14.0         	283.6  	20.8     	165     	17816	0.615839
1184                    	11:43:59  	468.6                  	-7.8                    	60 	18.3               	067          	74.877087	9.276307	6356        	1141.618  	140.194   	-14.1         	291.1  	20.8     	165     	17822	0.615199
1186                    	11:44:01  	468.0                  	-7.8                    	60 	18.5               	067          	74.876927	9.276238	6366        	1143.070  	140.060   	-14.1         	302.9  	20.8     	165     	17828	0.614556
1188                    	11:44:03  	467.4                  	-7.9                    	61 	18.6               	067          	74.876766	9.276168	6376        	1144.531  	139.935   	-14.1         	302.9  	20.8     	165     	17835	0.613902
1190                    	11:44:05  	466.8                  	-7.9                    	61 	18.8               	066          	74.876605	9.276098	6386        	1145.978  	139.812   	-14.1         	299.3  	20.9     	165     	17841	0.613260
1192                    	11:44:07  	466.2                  	-8.0                    	61 	18.9               	066          	74.876445	9.276028	6396        	1147.398  	139.678   	-14.1         	298.2  	20.9     	165     	17848	0.612631
1194                    	11:44:09  	465.6                  	-8.1                    	61 	18.9               	066          	74.876284	9.275959	6406        	1148.813  	139.538   	-14.2         	298.2  	20.9     	166     	17854	0.612005
1196                    	11:44:11  	465.1                  	-8.1                    	61 	18.9               	066          	74.876123	9.275889	6415        	1150.168  	139.417   	-14.3         	282.2  	20.9     	166     	17860	0.611460
1198                    	11:44:13  	464.5                  	-8.2                    	61 	18.9               	066          	74.875963	9.275819	6424        	1151.451  	139.287   	-14.4         	270.0  	21.0     	166     	17866	0.610903
1200                    	11:44:15  	464.0                  	-8.3                    	61 	19.0               	065          	74.875789	9.275744	6433        	1152.733  	139.157   	-14.5         	270.0  	21.0     	166     	17873	0.610354
1202                    	11:44:17  	463.3                  	-8.4                    	60 	19.1               	065          	74.875611	9.275667	6444        	1154.269  	138.997   	-14.6         	322.4  	21.0     	166     	17880	0.609665
1204                    	11:44:19  	462.7                  	-8.4                    	60 	19.2               	065          	74.875433	9.275590	6455        	1155.831  	138.847   	-14.7         	328.4  	21.0     	166     	17887	0.608985
1206                    	11:44:21  	462.0                  	-8.5                    	61 	19.4               	065          	74.875256	9.275513	6466        	1157.422  	138.712   	-14.7         	328.4  	21.1     	166     	17894	0.608311
1208                    	11:44:23  	461.4                  	-8.6                    	61 	19.6               	065          	74.875078	9.275436	6476        	1158.984  	138.594   	-14.7         	320.6  	21.1     	166     	17901	0.607684
1210                    	11:44:25  	460.8                  	-8.7                    	62 	19.7               	065          	74.874900	9.275359	6487        	1160.542  	138.487   	-14.7         	320.3  	21.1     	166     	17909	0.607078
1212                    	11:44:27  	460.2                  	-8.8                    	62 	19.9               	065          	74.874723	9.275282	6497        	1162.017  	138.392   	-14.6         	299.9  	21.1     	166     	17916	0.606479
